sample_id,page_num,gt_id,pred_id,gt_label,pred_label,gt_eval_label,pred_eval_label,iou,gt_text,pred_text,gt_latex,pred_latex,gt_html,pred_html,gt_order,pred_order
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,1,13,p0001_b0005,text_block,paragraph,text,text,0.9864442426125272,"The Commission invites comments on whether the Postal Service's filings in the captioned dockets are consistenl with the policies of 39 U.S.C. 3632, 3633, or 3642, 39 CFR part 3015, and 39 CFR part 3020, subpart B. Comments are due no later than July 13, 2015. The public portions of these filings can be accessed via the Commission's Web site [hltp://www.prc.gov].","The Commission invites comments on whether the Postal Service’s filings in the captioned dockets are consistent with the policies of 39 U.S.C. 3632, 3633, or 3642, 39 CFR part 3015, and 39 CFR part 3020, subpart B. Comments are due no later than July 13, 2015. The public portions of these filings can be accessed via the Commission’s Web site (http://www.prc.gov).",,,,,4.0,5
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,1,7,p0001_b0006,text_block,paragraph,text,text,0.9287836275094531,The Commission appoints Kenneth R. Moeller to serve as Public Representative in these dockets.,The Commission appoints Kenneth R. Moeller to serve as Public Representative in these dockets.,,,,,5.0,6
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,1,15,p0001_b0008,text_block,paragraph,text,text,0.7080860981282389,It is ordered :,It is ordered:,,,,,7.0,8
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,1,12,p0001_b0013,text_block,paragraph,text,text,0.5413626671617127,Secrefary. [FR Doc: 2015-16831 Filed 7-9-15; 8:45 am] BILLING C00E 7710-FW-P,"By the Commission.
Shoshana M. Grove,
Secretary.
[FR Doc. 2015-16831 Filed 7-9-15; 8:45 am]
BILLING CODE 7710-FW-P",,,,,15.0,13
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,1,29,p0001_b0017,text_block,paragraph,text,text,0.6642648921765053,SUWMARY: The Postal Service gives notice of filing a request with the Postal Regulatory Commission to add a domestic shipping services contract to the list of Negotiated Service Agreements in the Mail Classificalion Sehedule's Competitive Products List,"SUMMARY: The Postal Service gives notice of filing a request with the Postal Regulatory Commission to add a domestic shipping services contract to the list of Negotiated Service Agreements in the Mail Classification Schedule’s Competitive Products List.
DATES: Effective date: July 10, 2015.
FOR FURTHER INFORMATION CONTACT: Elizabeth A. Reed, 202-268-3179.",,,,,20.0,17
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,1,27,p0001_b0019,text_block,paragraph,text,text,0.9404623948034792,"SUPPLEMENTARYINFORMATION:The United States Postal Service? hereby gives notice that, pursuant to 39 U.S.C 3642 and 3632(b)[3). on July 2, 2015, it filed with the Postal Regulalory Commission a Requuest ofthe United Slales Postal Service lo Add Priorily Mail Gontracl 128 to Compelitive Product Lisf. Documents are available al www.pre.gov, Docket Nos. MC201561. CP2015-92.","United States Postal Service® hereby gives notice that, pursuant to 39 U.S.C. 3642 and 3632(b)(3), on July 2, 2015, it filed with the Postal Regulatory Commission a Request of the United States Postal Service to Add Priority Mail Contract 128 to Competitive Product List. Documents are available at www.prc.gov, Docket Nos. MC2015–61, CP2015–92.",,,,,22.0,19
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,1,20,p0001_b0020,text_block,paragraph,text,text,0.6644600843390182,"Aftorney, Federal Compliance. [FR Doc. 201516847 F1hed 7915; 8:45 am] BILLING: C0DE T71010P","Stanley F. Mires,
Attorney, Federal Compliance.
[FR Doc. 2015-16847 Filed 7-9-15; 8:45 am]
BILLING CODE 7710-10-P",,,,,24.0,20
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,1,23,p0001_b0026,text_block,paragraph,text,text,0.5005530950216862,"SUHMARv: The Postal Service gives notice of filing a request with the Postal Regulatory Commission to add a domestic shipping services contract to the list of Negotiated Service Agreements in the Mail Classificalion Schedule's Competitive Products List. DATES: E]fective date: July 10, 2015 FOR FURTHERINFORRATION CONTACT: ElizabethA.Reed.202-268-3179. SUPPLEMENTARY INFORMATION: The United States Postal Service?herebv gives notice that, pursuant to 39 U.S.C. 3642 and 3632(bJ[3]. on July 2, 2015, it filed with the Postal Regulatory Commission a Reqmest of the United States Postal Service lo Add Priority Maif Conracl 129 lo Conpelitive Product Lisl. Documents are available al Www.prc.gov, Docket Nos. MG2015-62. CP2015-93.","SUPPLEMENTARY INFORMATION: The United States Postal Service® hereby gives notice that, pursuant to 39 U.S.C. 3642 and 3632(b)(3), on July 2, 2015, it filed with the Postal Regulatory Commission a Request of the United States Postal Service to Add Priority Mail Contract 129 to Competitive Product List. Documents are available at www.prc.gov, Docket Nos. MC2015–62, CP2015–93.",,,,,29.0,26
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,1,25,p0001_b0027,text_block,paragraph,text,text,0.6704332667850981,"Aftorney, Federal Compliance. FR Doc.201516849 F1kd 7-9-15:8:45 am BILLINGiC0DE 7710-12P","Stanley F. Mires,
Attorney, Federal Compliance.
[FR Doc. 2015-16849 Filed 7-9-15; 8:45 am]
BILLING CODE 7710-12-P",,,,,31.0,27
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,1,51,p0001_b0031,text_block,paragraph,text,text,0.9374227652080609,SUWMARY: The Postal Service gives notice of filing a request with the Postal Regulatory Commission to add a domestic shipping services contract to the list of Negotiated Service Agreements in the Mail Classificalion Schedule's Gompetitive Products List.,"SUMMARY: The Postal Service gives notice of filing a request with the Postal Regulatory Commission to add a domestic shipping services contract to the list of Negotiated Service Agreements in the Mail Classification Schedule's Competitive Products List.

FOR FURTHER INFORMATION CONTACT: Elizabeth A. Reed, 202-268-3179.

SUPPLEMENTARY INFORMATION: The United States Postal Service® hereby gives notice that, pursuant to 39 U.S.C. 3642 and 3632(b)(3), on July 2, 2015, it filed with the Postal Regulatory Commission a Request of the United States Postal Service to Add Priority Mail & First-Class Package Service Contract 6 to Competitive Product List. Documents are available at www.prc.gov, Docket Nos. MC2015-63, CP2015-94.",,,,,36.0,31
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,1,49,p0001_b0032,text_block,paragraph,text,text,0.9484039301084152,"DATES: Effective date: July 10, 2015. FOR FURTHER INFORMATION CONTACT: Elizabeth A. Reed, 202-268-3179. SUPPLEMENTARY INFORMATION: The United States Postal Service* herebv gives notice that, pursuant to 39 U.S.C. 3642 and 3632(b)(3). on July 2, 2015, it filed with the Postal Regulalory Commission a Fegumst of the United Stales Postal Service lo Add Priorily Maif & Firsl-Class Package Service Conlrnet 6 lo Corrpetifive Producl List Documents are available at ww'w.pre.gov, Docket Nos. MC201563, CP2015-94.",,,,,,37.0,32
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,1,32,p0001_b0033,text_block,paragraph,text,text,0.6737915575402146,"Aftorney, Federal Compliance. [FR Doc. 201516848 Filed 7-9-15; 8:45 am] BLLNG G0GE 7710-12HP","Stanley F. Mires,
Attorney, Federal Compliance.
[FR Doc. 2015-16848 Filed 7-9-15; 8:45 am]
BILLING CODE 7710-12-P",,,,,39.0,33
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,1,40,p0001_b0038,text_block,paragraph,text,text,0.842245037163577,"CHANGE IN THE MEETING: Time Change. The Closed Meeting scheduled for Thursdav.July 9.2015 al has been changed to Thursday. July 9, 2015 at 1 p.m.","The Closed Meeting scheduled for Thursday, July 9, 2015 at 2 p.m. has been changed to Thursday, July 9, 2015 at 1 p.m.",,,,,46.0,38
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,1,44,p0001_b0039,text_block,paragraph,text,text,0.9411548986829141,"Af times, changes in Gommission priorities require alterations in the scheduling of meeting items. For further information and to ascertain whal, if any, matters have been added, deleted or postponed, please contaet the Offiee of the Secretary at (202] 5515400.","At times, changes in Commission priorities require alterations in the scheduling of meeting items. For further information and to ascertain what, if any, matters have been added, deleted or postponed, please contact the Office of the Secretary at (202) 551-5400.",,,,,47.0,39
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,1,42,p0001_b0040,text_block,paragraph,text,text,0.539179871183791,Secrefary. [FR Doc. 201516982 F1lad 7815; 11:15 am] BILLING C0DE B01101-P,"Dated: July 7, 2015.
Brent J. Fields,
Secretary.
[FR Doc. 2015-16982 Filed 7-8-15; 11:15 am]
BILLING CODE 8011-01-P",,,,,50.0,40
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,1,48,p0001_b0043,text_block,paragraph,text,text,0.6320489813618596,It appears to the Securities and Exchange Commission that there is a,"July 8, 2015.
It appears to the Securities and Exchange Commission that there is a",,,,,55.0,43
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,1,11,p0001_b0003,title,heading,title,title,0.7877556543921628,IL. Notice of Commission Action,II. Notice of Commission Action,,,,,2.0,3
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,1,9,p0001_b0007,title,heading,title,title,0.914281574776984,III. Ordering Paragraphs,III. Ordering Paragraphs,,,,,6.0,7
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,1,5,p0001_b0014,title,heading,title,title,0.8551445256019562,POSTAL SERVICE,POSTAL SERVICE,,,,,16.0,14
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,1,16,p0001_b0015,title,heading,title,title,0.8355642695266099,Product Change—Prlority Mall Negotlated Servlce Agreement,Product Change—Priority Mail Negotiated Service Agreement,,,,,17.0,15
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,1,28,p0001_b0021,title,heading,title,title,0.7846550927007755,POSTALSERVICE,POSTAL SERVICE,,,,,25.0,21
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,1,24,p0001_b0022,title,heading,title,title,0.8623408669575683,Product Change—Priority Mall Negotiated Service Agreement,Product Change—Priority Mail Negotiated Service Agreement,,,,,26.0,22
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,1,21,p0001_b0028,title,heading,title,title,0.7643617245553381,POSTALSERVICE,POSTAL SERVICE,,,,,32.0,28
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,1,43,p0001_b0029,title,heading,title,title,0.9298084078857864,Product Change—Prlority Mall and Flrst-Class Package Servlce Negotilated Servlce Agreement,Product Change—Priority Mail and First-Class Package Service Negotiated Service Agreement,,,,,33.0,29
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,1,33,p0001_b0034,title,heading,title,title,0.9179698118626566,SECURITIES AND EXCHANGE COMMISSION,"SECURITIES AND EXCHANGE
COMMISSION",,,,,40.0,34
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,1,46,p0001_b0035,title,heading,title,title,0.8808156892412908,Sunshine Act Meeting,Sunshine Act Meeting,,,,,41.0,35
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,1,50,p0001_b0041,title,heading,title,title,0.8844026157643009,[File No. 500-1],[File No. 500-1],,,,,52.0,41
scihub_c2gc35284b.pdf_6,1,0,p0001_b0002,table_caption,caption,caption,caption,0.7632425967614184,"Table1 Coupling of aldehyde, alkyne, and amine catalyzed by Au/IRMOF-3 in 1, $ 4 \mathrm{-d i o x a n e}^{a} $","Table 1 Coupling of aldehyde, alkyne, and amine catalyzed by Au/IRMOF-3 in 1,4-dioxane $ ^{a} $",,,,,1.0,2
scihub_c2gc35284b.pdf_6,1,11,p0001_b0004,text_block,paragraph,text,text,0.9706721228005305,"bearing electron-withdrawing groups (Table 1, entry 4）afforded a better yield than those bearing electron-donating groups （Table 1,entries 2 and 3）when 4.6% Au/IRMOF-3 catalyst was used, however, the employment of 0.6% Au/IRMOF-3 (Table 1 entry 17 vs.16) and 3.2% Au/IRMOF-3 (Table 1,entry 22 vs. 21) gave the opposite results. The $ \mathrm{A}^{3} $ coupling reaction was reported to be highly affected by the nature of aldehydes, and the reactivity of aldehydes could be affected by the employed catalyst. $ ^{4,6,14,22,29} $ Kidwai et al. found that aryl aldehydes possessing electron-withdrawing groups afforded a better yield than that with an electron-donating group bound to the benzene ring which required longer reaction time with metallic Au nanoparticles as catalyst.11 Wei and Li reported that both aromatic and aliphatic aldehydes were able to undergo the corresponding $ \mathbf{A}^{3} $ coupling with the catalyst of $ \mathrm{A u B r}_{3}. $ $ ^{4} $ They found that electronwithdrawing groups displayed high reactivities,however, electron-richgroups bound to the benzene ring decreased  thereactivity and required a longer reaction time. The decreased yield for aliphatic aldehydes was caused by the trimerization of aliphatic aldehydes with homogeneous gold salts. Zhang and Corma found that benzaldehyde with electron-donating groups react smoothly,while substitution of electron-withdrawing groups on the benzene ring decreases the reactivity with the catalyst of $ \mathrm{A u / C e O_{2}}. $ $ ^{14} $ Based on the above results,we may presume that the activity difference could be due to the different properties (e.g.,different oxidation states) between 4.6% Au/IRMOF-3 and 0.6% Au/IRMOF-3, 3.2% Au/IRMOF-3 catalysts.","bearing electron-withdrawing groups (Table 1, entry 4) afforded a better yield than those bearing electron-donating groups (Table 1, entries 2 and 3) when 4.6%Au/IRMOF-3 catalyst was used, however, the employment of 0.6%Au/IRMOF-3 (Table 1, entry 17 vs. 16) and 3.2%Au/IRMOF-3 (Table 1, entry 22 vs. 21) gave the opposite results. The A³ coupling reaction was reported to be highly affected by the nature of aldehydes, and the reactivity of aldehydes could be affected by the employed catalyst.⁴,⁶,¹⁴,²²,²⁹ Kidwai et al. found that aryl aldehydes posses-sing electron-withdrawing groups afforded a better yield than that with an electron-donating group bound to the benzene ring which required longer reaction time with metallic Au nanoparticles as catalyst.¹¹ Wei and Li reported that both aromatic and aliphatic aldehydes were able to undergo the corresponding A³ coupling with the catalyst of AuBr₃.⁴ They found that electron-withdrawing groups displayed high reactivities, however, elec-tron-rich groups bound to the benzene ring decreased the reactivity and required a longer reaction time. The decreased yield for aliphatic aldehydes was caused by the trimerization of aliphatic aldehydes with homogeneous gold salts. Zhang and Corma found that benzaldehyde with electron-donating groups react smoothly, while substitution of electron-withdrawing groups on the benzene ring decreases the reactivity with the catalyst of Au/CeO₂.¹⁴ Based on the above results, we may presume that the activity difference could be due to the different properties (e.g., different oxidation states) between 4.6%Au/IRMOF-3 and 0.6%Au/IRMOF-3, 3.2%Au/IRMOF-3 catalysts.

With the catalyst of 4.6%Au/IRMOF-3, the reaction with secondary amines proceeded smoothly to afford the corresponding propargylamines (Table 1, entries 1, 7–9). Among the various amines tested, alicyclic amines such as piperidine, pyrrolidine, and morpholine gave good conversions of benzaldehyde, whereas the diethylamine afforded a lower conversion. This was probably due to the iminium ions generated from alicyclic amines and benzaldehyde which are more stable than that generated from dialkyl amine and benzaldehyde.",,,,,3.0,4
scihub_c2gc35284b.pdf_6,1,8,p0001_b0005,text_block,paragraph,text,text,0.9597863280324159,"With the catalyst of 4.6% Au/IRMOF-3,the reaction with secondary amines proceeded smoothly to afford the corresponding propargylamines (Table 1,entries 1, 7-9). Among the various amines tested, alicyclic amines such as piperidine, pyrrolidine, and morpholine gave good conversions of benzaldehyde, whereas the diethylamine afforded a lower conversion. This was probably due to the iminium ions generated from alicyclic amines and benzaldehyde which are more stable than that generated from dialkyl amine and benzaldehyde.",,,,,,4.0,5
scihub_c2gc35284b.pdf_6,1,2,p0001_b0006,text_block,paragraph,text,text,0.9696608756389739,"A variety of aromatic alkynes were coupled with benzaldehyde and piperidine in the presence of the 4.6% Au/IRMOF-3 catalyst. It was found that straight-chain alkyl substituted phenylacetylene showed decreasing conversion of benzaldehyde with increasing chain length,the conversions were 86.4%, 70.6%, and 28.5% for methyl,ethyl,and butyl phenylacetylene, respectively（Table 1, entries 10-12). Clearly, when increasing the steric hindrance of alkynes, it gave a decrease in conversion. The reaction was found to be highly affected by the steric hindrance of the alkynes, which was probably ascribed to the limitation effect of the IRMOF-3 channels. Aliphatic alkynes such as l-octyne and (trimethylsilyl)acetylene also afforded moderate conversions of benzaldehyde with 62.1% and 56.6%, respectively (Table 1, entries 13 and 14).","A variety of aromatic alkynes were coupled with benzaldehyde and piperidine in the presence of the 4.6%Au/IRMOF-3 catalyst. It was found that straight-chain alkyl substituted phenylacetylene showed decreasing conversion of benzaldehyde with increasing chain length, the conversions were 86.4%, 70.6%, and 28.5% for methyl, ethyl, and butyl phenylacetylene, respectively (Table 1, entries 10–12). Clearly, when increasing the steric hindrance of alkynes, it gave a decrease in conversion. The reaction was found to be highly affected by the steric hindrance of the alkynes, which was probably ascribed to the limitation effect of the IRMOF-3 channels. Aliphatic alkynes such as 1-octyne and (trimethylsilyl)acetylene also afforded moderate conversions of benzaldehyde with 62.1% and 56.6%, respectively (Table 1, entries 13 and 14).",,,,,5.0,6
scihub_c2gc35284b.pdf_6,1,5,p0001_b0007,text_block,paragraph,text,text,0.9611383689002476,"The reusability studies of 4.6% Au/IRMOF-3, 0.6% Au/ IRMOF-3,and 3.2% Au/IRMOF-3 were carried out on the $ \mathrm{A}^{3} $ coupling reaction of benzaldehyde, piperidine, and phenylacetylene. The results are summarized in Table 2.The fresh 4.6% Au/","The reusability studies of 4.6%Au/IRMOF-3, 0.6%Au/IRMOF-3, and 3.2%Au/IRMOF-3 were carried out on the A $ ^{3} $ coupling reaction of benzaldehyde, piperidine, and phenylacetylene. The results are summarized in Table 2. The fresh 4.6%Au/",,,,,6.0,7
scihub_jee_2Ftoaa103.pdf_2,1,1,p0001_b0003,figure_caption,caption,caption,caption,0.9489104230688099,"Fig.1.General schematic of the third floor of the pilot-scale flour mill used for all experiments.The black boxes,white circles,and rectangles represent large structural features on the third floor such as support columns,milling equipment, sifters,and large storage bins.The bioassay area positions are numbered 1-10. The location of each aerosol application position is denoted as A1,A2,and A3 inside the gray squares.Aerosol application 4 was released from all three locations A1,A2,and A3(1/3 dose at each position).Source:Scheff et al.(2018),used by permission.","Fig. 1. General schematic of the third floor of the pilot-scale flour mill used for all experiments. The black boxes, white circles, and rectangles represent large structural features on the third floor such as support columns, milling equipment, sifters, and large storage bins. The bioassay area positions are numbered 1–10. The location of each aerosol application position is denoted as A1, A2, and A3 inside the gray squares. Aerosol application 4 was released from all three locations A1, A2, and A3 (1/3 dose at each position). Source: Scheff et al. (2018), used by permission.",,,,,2.0,3
scihub_jee_2Ftoaa103.pdf_2,1,6,p0001_b0002,figure,figure,figure,figure,0.9364873391646554,,,,,,,1.0,2
scihub_jee_2Ftoaa103.pdf_2,1,7,p0001_b0004,text_block,paragraph,text,text,0.966149025180237,"of the mill at anapproximate $ 4 5^{\circ} $ angle and appliedusinga sideways sweeping motion toward the left and right sides of the floorspace.The totalaerosol application timewas approximately 2-5min ,followedby a 1-h exposureperiod.After the 1-h exposure,the air ventilation system was turned on for approximately 10min to remove any residual aerosol particles that may be present in the ambient air. The next step was to pick up all bioassay arenas that were exposed to the aerosol insecticide treatment and replace with new bioassay arenas for thenext aerosol treatment,which took approximately 5-15min .The aerosol application position was changed after each treatment and each aerosol application location was repeated twicefor each aerosol formulation.Due to logistical constraints of the milling facility (time available for testing)and time required for each aerosol application the pyrethrin + pyriproxyfen aerosol treatments were conducted first, followed by the pyrethrin + methoprene aerosol treatments.Day1 of testinghadfive trials,day 2 had six trials,andday 3 had five trials,for a total of 16 aerosol applications.","of the mill at an approximate 45° angle and applied using a sideways sweeping motion toward the left and right sides of the floorspace. The total aerosol application time was approximately 2–5 min, followed by a 1-h exposure period. After the 1-h exposure, the air ventilation system was turned on for approximately 10 min to remove any residual aerosol particles that may be present in the ambient air. The next step was to pick up all bioassay arenas that were exposed to the aerosol insecticide treatment and replace with new bioassay arenas for the next aerosol treatment, which took approximately 5–15 min. The aerosol application position was changed after each treatment and each aerosol application location was repeated twice for each aerosol formulation. Due to logistical constraints of the milling facility (time available for testing) and time required for each aerosol application the pyrethrin + pyriproxyfen aerosol treatments were conducted first, followed by the pyrethrin + methoprene aerosol treatments. Day 1 of testing had five trials, day 2 had six trials, and day 3 had five trials, for a total of 16 aerosol applications.",,,,,3.0,4
scihub_jee_2Ftoaa103.pdf_2,1,5,p0001_b0006,text_block,paragraph,text,text,0.964897958959813,"The T.confusum larvae used in the study were from a pesticidesusceptible strain maintained at the United StatesDepartment of Agriculture-Agricultural Research Service-Center for Grain and Animal Health Research (USDA-ARS-CGAHR,Manhattan,KS). Tribolium confusum colonies are reared on 95% organic wholewheat flour and 5% brewer's yeast at $ 2 7^{\circ} \mathrm{C}. $ 60% RH,and 0:24 (L:D)h in an environmental chamber.These colonies have been maintained at theUSDA-ARS-CGAHR for more than 30 yr.","The T. confusum larvae used in the study were from a pesticide-susceptible strain maintained at the United States Department of Agriculture–Agricultural Research Service–Center for Grain and Animal Health Research (USDA-ARS-CGAHR, Manhattan, KS). Tribolium confusum colonies are reared on 95% organic whole-wheat flour and 5% brewer's yeast at 27°C, 60% RH, and 0:24 (L:D) h in an environmental chamber. These colonies have been maintained at the USDA-ARS-CGAHR for more than 30 yr.",,,,,5.0,6
scihub_jee_2Ftoaa103.pdf_2,1,12,p0001_b0007,text_block,paragraph,text,text,0.9805597208225799,"Testing arenas used in this study were individual $ 60 \times 15 mm $ $ (\sim2 2 ~ \mathrm{c m}^{2}) $ Petri dishes partially filled with concrete and placed inside larger $ 150 \times 20 mm (\sim 1 3 7 \mathrm{~ c m^{2} ~}) $ plastic Petri dishes.Concrete dishes were prepared based on Arthur (2015).Briefly, a drypowder driveway patching material (Rockite,Hartline Product Co.,Inc., Cleveland,OH)was mixed with water to create a thin slurry,poured in thebottom of Petri dishes to a depth of ~0.5cm ,and held at ambient conditions for approximately 7 d. Inside each Petri dish, four concrete arenas were placed.Three of the arenas were used in the current study for residual bioassays at 2,4,and 6 wk post-aerosol treatment and contained no diet at time of exposure to aerosol.The other arena was used as described by Scheff et al.(2018).","Testing arenas used in this study were individual  $ 60 \times 15 \, mm $ ( $ \sim 22 \, cm^2 $) Petri dishes partially filled with concrete and placed inside larger  $ 150 \times 20 \, mm $ ( $ \sim 137 \, cm^2 $) plastic Petri dishes. Concrete dishes were prepared based on Arthur (2015). Briefly, a dry powder driveway patching material (Rockite, Hartline Product Co., Inc., Cleveland, OH) was mixed with water to create a thin slurry, poured in the bottom of Petri dishes to a depth of  $ \sim 0.5 \, cm $, and held at ambient conditions for approximately 7 d. Inside each Petri dish, four concrete arenas were placed. Three of the arenas were used in the current study for residual bioassays at 2, 4, and 6 wk post-aerosol treatment and contained no diet at time of exposure to aerosol. The other arena was used as described by Scheff et al. (2018).",,,,,6.0,7
scihub_jee_2Ftoaa103.pdf_2,1,11,p0001_b0008,text_block,paragraph,text,text,0.9258241458154737,"These groups of testing arenas were placed atten different positions on the third floor (Fig.1).Nine positions also had aerodynamic particle sizer units(APS 3321,TSI Inc.,Shoreview,MN)placed to collect data on aerosol particle concentration and size distribution.","These groups of testing arenas were placed at ten different positions on the third floor (Fig. 1). Nine positions also had aerodynamic particle sizer units (APS 3321, TSI Inc., Shoreview, MN) placed to collect data on aerosol particle concentration and size distribution. Two additional testing arenas were placed on the first floor of the mill during each aerosol treatment and served as untreated controls. Arenas were placed in each of the four major corners of the mill floor (arenas 4, 5, 8, 10). Bioassay arenas along walls were placed approximately 0.5 m away from the wall (arenas 4, 5, 6, 8, 9, 10). Bioassay arena 2 was placed in between two large pieces of milling equipment and pneumatic conveying ducts. Bioassay arena 7 was placed underneath a piece of milling equipment. Relative to the application locations, bioassay arena 1 was placed directly in front of aerosol application location 1 and bioassay arena 9 and 4 were placed next to aerosol application locations 2 and 3, respectively.",,,,,7.0,8
scihub_jee_2Ftoaa103.pdf_2,1,3,p0001_b0009,text_block,paragraph,text,text,0.9665976253019858,"Two additional testing arenas wereplaced on the first floor of the mill during each aerosol treatment and served as untreated controls. Arenas were placed in each of the four major corners of the mill floor (arenas 4, 5,8,10).Bioassay arenas along walls were placed approximately 0.5m away from the wall （arenas 4,5,6,8,9,10). Bioassay arena 2 was placed in between two large pieces of milling equipment and pneumatic conveying ducts. Bioassay arena 7 was placed underneath a piece of milling equipment.Relative to the application locations, bioassay arena 1 was placed directly in front of aerosol application location 1 and bioassay arenas 9 and 4 were placed next to aerosol application locations2 and 3, respectively.",,,,,,8.0,9
scihub_jee_2Ftoaa103.pdf_2,1,4,p0001_b0010,text_block,paragraph,text,text,0.9809849832178569,"After aerosol applications,each bioassay arena was covered and transported back to theUSDA-ARS-CGAHR and held at $ 2 7^{\circ} \mathrm{C}, $ 60% RH,and 0:24（L:D）in an environmental chamber.At 2,4,and6wk post-aerosol application, five（3-4 wk old) T. confusum larvae along with ~400mg of diet were added to one concrete arena from each bioassay arenaposition.Number of larvae available for bioassays waslimited,but five larvae per dish does provide sufficient resolution to evaluate IGR effects on development.Larvae were examined twice weekly, up to 4 wk, for adult emergence. Emerged adults were removed from dishes to prevent cannibalism.","After aerosol applications, each bioassay arena was covered and transported back to the USDA-ARS-CGAHR and held at 27°C, 60% RH, and 0:24 (L:D) in an environmental chamber. At 2, 4, and 6 wk post-aerosol application, five (3–4 wk old) T. confusum larvae along with ~400 mg of diet were added to one concrete arena from each bioassay arena position. Number of larvae available for bioassays was limited, but five larvae per dish does provide sufficient resolution to evaluate IGR effects on development. Larvae were examined twice weekly, up to 4 wk, for adult emergence. Emerged adults were removed from dishes to prevent cannibalism.",,,,,9.0,10
scihub_jee_2Ftoaa103.pdf_2,1,8,p0001_b0011,text_block,paragraph,text,text,0.953737671311962,"At the end of 4 wk, all five individuals were classified as larvae, pupae, or adults.Meansand SEswere calculated for adult emergence and data analyzed using statistical analysis software (version 9.4, SAS Institute, Cary, NC). Adult emergence data were transformed to angular values prior to analysis (Zar 2010) before using a three-way analysis of variance based on bioassay position,application position, and residual week as the main effects.","At the end of 4 wk, all five individuals were classified as larvae, pupae, or adults. Means and SEs were calculated for adult emergence and data analyzed using statistical analysis software (version 9.4, SAS Institute, Cary, NC). Adult emergence data were transformed to angular values prior to analysis (Zar 2010) before using a three-way analysis of variance based on bioassay position, application position, and residual week as the main effects.",,,,,10.0,11
scihub_jee_2Ftoaa103.pdf_2,1,14,p0001_b0013,text_block,paragraph,text,text,0.9633927145803909,"To assess the strength of the effect of the aerosol application, an efficacy value index was created to convert the three morphological states (larvae,pupae, adult) to a single value for comparison Campbell et al.2014).The efficacy index ranged from1,the weakest efficacy response with five adults,to 21,the strongest response with fivelarvae.All of the index values with the corresponding numbers of adults,pupae, andlarvae indicated in brackets were the following: 1[5,0,0],2[4,1,0],3[4,0,1],4[3,2,0],5[3,1,1],6[3,0,2],7[2,3,0], 8[2,2,1],9[2,1,2],10[2,0,3],11[1,4,0],12[1,3,1],13[1,2,2],14 [1,1,3],15[1,0,4],16[0,5,0],17[0,4,1],18[0,3,2],19[0,2,3],20 [0,1,4],21[0,0,5].","To assess the strength of the effect of the aerosol application, an efficacy value index was created to convert the three morphological states (larvae, pupae, adult) to a single value for comparison (Campbell et al. 2014). The efficacy index ranged from 1, the weakest efficacy response with five adults, to 21, the strongest response with five larvae. All of the index values with the corresponding numbers of adults, pupae, and larvae indicated in brackets were the following: 1 [5,0,0], 2 [4,1,0], 3 [4,0,1], 4 [3,2,0], 5 [3,1,1], 6 [3,0,2], 7 [2,3,0], 8 [2,2,1], 9 [2,1,2], 10 [2,0,3], 11 [1,4,0], 12 [1,3,1], 13 [1,2,2], 14 [1,1,3], 15 [1,0,4], 16 [0,5,0], 17 [0,4,1], 18 [0,3,2], 19 [0,2,3], 20 [0,1,4], 21 [0,0,5].",,,,,12.0,13
scihub_jee_2Ftoaa103.pdf_2,1,9,p0001_b0005,title,heading,title,title,0.8185015576814969,Bioassays,Bioassays,,,,,4.0,5
scihub_jee_2Ftoaa103.pdf_2,1,13,p0001_b0012,title,heading,title,title,0.7841512566883115,Aerosol Dispersal Patterns,Aerosol Dispersal Patterns,,,,,11.0,12
